Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics_and_globals,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerFour' FakeDelegatingHandlerThree>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0)) //first because global not in config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(1)) //first from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(2)) //second from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(3)) //third from config (global)                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics_and_globals,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerFour' FakeDelegatingHandlerThree>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0)) //first because global not in config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(1)) //first from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(2)) //second from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(3)) //third from config (global)                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics_and_globals,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerFour' FakeDelegatingHandlerThree>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0)) //first because global not in config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(1)) //first from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(2)) //second from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(3)) //third from config (global)                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics_and_globals,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerFour' FakeDelegatingHandlerThree>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0)) //first because global not in config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(1)) //first from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(2)) //second from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(3)) //third from config (global)                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics_and_globals,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerFour' FakeDelegatingHandlerThree>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0)) //first because global not in config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(1)) //first from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(2)) //second from config                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(3)) //third from config (global)                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerThree' FakeDelegatingHandlerFour>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(1))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(2))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(3))                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerThree' FakeDelegatingHandlerFour>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(1))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(2))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(3))                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerThree' FakeDelegatingHandlerFour>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(1))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(2))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(3))                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerThree' FakeDelegatingHandlerFour>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(1))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(2))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(3))                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_specifics,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerThree' FakeDelegatingHandlerFour>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(6))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(1))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerTwo>(2))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(3))                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(4))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(5))                  .BDDfy();
Magic Number,Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.UnitTests\Requester\DelegatingHandlerHandlerProviderFactoryTests.cs,should_follow_ordering_order_and_only_add_specifics_in_config,The following statement contains a magic number: this.Given(x => GivenTheFollowingRequest(route))                  .And(x => GivenTheQosFactoryReturns(new FakeQoSHandler()))                  .And(x => GivenTheTracingFactoryReturns())                  .And(x => GivenTheServiceProviderReturnsGlobalDelegatingHandlers<FakeDelegatingHandlerThree' FakeDelegatingHandlerFour>())                  .And(x => GivenTheServiceProviderReturnsSpecificDelegatingHandlers<FakeDelegatingHandler' FakeDelegatingHandlerTwo>())                  .When(x => WhenIGet())                  .Then(x => ThenThereIsDelegatesInProvider(5))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerThree>(0))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandlerFour>(1))                  .And(x => ThenHandlerAtPositionIs<FakeDelegatingHandler>(2))                  .And(x => ThenHandlerAtPositionIs<FakeTracingHandler>(3))                  .And(x => ThenHandlerAtPositionIs<FakeQoSHandler>(4))                  .BDDfy();
